1.000000	0.557010	0.748001	0.692105	0.767330	0.681659	0.721745	0.505878	0.621979	0.587849	0.684617	0.680944	0.632779	0.547155	0.756343	0.641930	0.723926	0.550164	0.752331	0.545248	0.675633	0.731021	0.710111	0.431620	0.681219	0.585481	0.563021	0.629247	0.573820	0.614139	0.742603	0.626618	0.574074	0.700423	0.709575	0.628941	0.504477	0.692134	0.692794	0.470858	0.522266	0.377981	0.731280	0.611988	0.667118	0.685759	0.689161	0.504939	0.700202	0.669584	0.627090	0.480263	0.616804	0.672271	0.646638	0.636400	0.668103	0.643747	0.714971	0.690447	0.674913	0.653300	0.450067	0.654748	0.499397	0.716380	0.793023	0.689694	0.643043	0.697165	0.676159	0.640620	0.658000	0.713446	0.672273	0.643493	0.634146	0.671573	0.690953	0.595862	0.704431	0.704096	0.686525	0.670748	0.583811	0.671282	0.613431	0.677313	0.394499	0.633029	0.713706	0.640426	0.691259	0.768971	0.715212	0.672159	0.754325	0.666962	0.595291	0.743105	0.635669	0.790593	0.759127	0.699337	0.607344	0.713082	0.705848	0.380023	0.757017	0.651805	0.719376	0.714385	0.663613	0.727772	0.637406	0.250122	0.720593	0.714600	0.754378	0.695225	0.671531	0.721632	0.596260	0.765281	0.754007	0.637928	0.690791	0.724988	0.473911	0.724839	0.722155	0.663980	0.728445	0.729321	0.590431	0.560666	0.612181	0.626423	0.741224	0.764568	0.712591	0.670833	0.566350	0.507528	0.721681	0.724888	0.696249	0.535683	0.694973	0.721180	0.612307	0.659638	0.742961	0.553429	0.635468	0.723552	0.613335	0.608750	0.597384	0.628743	0.730337	0.611861	0.745288	0.722631	0.636054	0.580747	0.677495	0.727933	0.658950	0.727732	0.687753	0.735289	0.664897	0.684284	0.730267
0.000000	1.000000	0.555875	0.481879	0.659882	0.404653	0.600481	0.334163	0.582137	0.671720	0.655488	0.495099	0.423106	0.281047	0.549912	0.725958	0.590260	0.487218	0.600715	0.422132	0.424772	0.587375	0.460137	0.718122	0.728163	0.307001	0.366940	0.741663	0.664763	0.780800	0.621805	0.591596	0.451125	0.403135	0.590743	0.607578	0.148258	0.761977	0.549757	0.346416	0.408916	0.615332	0.546429	0.511815	0.545748	0.545567	0.604667	0.362067	0.681147	0.573021	0.393875	0.377496	0.286298	0.542499	0.372383	0.662775	0.791667	0.403737	0.656458	0.436700	0.725279	0.687384	0.172477	0.645972	0.260923	0.661629	0.638627	0.411642	0.603280	0.592561	0.681595	0.579530	0.718777	0.698281	0.556002	0.807935	0.855878	0.671930	0.644260	0.796729	0.471186	0.663972	0.575563	0.789140	0.620908	0.595725	0.654172	0.604373	0.410436	0.646578	0.565206	0.524306	0.742270	0.681028	0.658364	0.645264	0.681946	0.457517	0.326677	0.671746	0.346091	0.605329	0.522044	0.595585	0.682587	0.735245	0.399293	0.624942	0.554697	0.498520	0.660400	0.351847	0.470788	0.657674	0.676650	0.321081	0.737128	0.573995	0.708734	0.584701	0.772983	0.615314	0.855222	0.557808	0.679315	0.445341	0.421273	0.661399	0.321605	0.578743	0.677281	0.517703	0.591488	0.768288	0.419496	0.701063	0.587641	0.358849	0.658768	0.719071	0.634575	0.616543	0.440243	0.325565	0.495084	0.655843	0.692897	0.508038	0.535824	0.394229	0.398728	0.470619	0.650811	0.779345	0.561353	0.598517	0.486816	0.410505	0.526039	0.563838	0.691400	0.382931	0.590289	0.532109	0.553537	0.435708	0.541128	0.512324	0.491218	0.497406	0.742659	0.448107	0.472894	0.543437	0.726962
0.000000	0.000000	1.000000	0.846956	0.766886	0.735502	0.686767	0.494881	0.724858	0.623014	0.737567	0.766280	0.678219	0.591716	0.732249	0.599431	0.669546	0.465520	0.769847	0.735054	0.630761	0.824102	0.737491	0.452771	0.654686	0.602821	0.648863	0.707631	0.628139	0.667962	0.703751	0.714614	0.608000	0.681106	0.860043	0.650320	0.489154	0.757685	0.773677	0.512031	0.586969	0.408921	0.776642	0.578446	0.718887	0.812358	0.855701	0.500652	0.773762	0.841649	0.718167	0.577586	0.648776	0.671630	0.665529	0.701556	0.707647	0.637888	0.779273	0.749753	0.753649	0.640145	0.470279	0.704192	0.572703	0.749838	0.840864	0.701435	0.626892	0.781858	0.706949	0.760474	0.722002	0.607140	0.725559	0.668806	0.608065	0.765766	0.708430	0.610135	0.738944	0.744034	0.628432	0.614824	0.565871	0.885005	0.722322	0.749035	0.438301	0.714355	0.848501	0.745710	0.611989	0.711646	0.888043	0.752896	0.647294	0.678557	0.690513	0.794624	0.683985	0.792377	0.720406	0.699078	0.490258	0.730250	0.659191	0.434624	0.729171	0.762939	0.656576	0.696999	0.690306	0.737561	0.772119	0.343434	0.686583	0.799628	0.753787	0.830776	0.686290	0.720730	0.623417	0.712834	0.728724	0.691003	0.759843	0.714912	0.561526	0.763070	0.758352	0.785474	0.823485	0.751752	0.656667	0.613258	0.700911	0.666655	0.765790	0.779373	0.807129	0.821354	0.610670	0.505527	0.820852	0.765922	0.783487	0.556907	0.801462	0.672006	0.710543	0.648817	0.727796	0.590209	0.731698	0.810397	0.695338	0.634084	0.662756	0.704071	0.705040	0.713874	0.809587	0.803947	0.683684	0.614733	0.767665	0.714490	0.745772	0.838525	0.671264	0.702713	0.722050	0.703678	0.726475
0.000000	0.000000	0.000000	1.000000	0.692001	0.705927	0.706514	0.557765	0.744579	0.560422	0.652751	0.718716	0.664786	0.650243	0.663431	0.530239	0.722748	0.392581	0.760828	0.679664	0.621578	0.782877	0.694771	0.403495	0.581081	0.630080	0.632242	0.589927	0.555720	0.592563	0.659424	0.649484	0.652019	0.632061	0.734887	0.621338	0.581876	0.676300	0.698048	0.495425	0.628412	0.371317	0.723164	0.588823	0.755050	0.740543	0.740420	0.460260	0.751438	0.798004	0.707863	0.557924	0.709182	0.587525	0.651129	0.631392	0.652435	0.674071	0.719324	0.815281	0.705810	0.559746	0.558885	0.643243	0.642525	0.709606	0.822880	0.680206	0.537768	0.727970	0.659335	0.673179	0.662149	0.524260	0.693560	0.615152	0.547038	0.699710	0.684251	0.573897	0.732443	0.649675	0.520047	0.529716	0.516580	0.829344	0.658879	0.734176	0.384269	0.691878	0.821672	0.738918	0.551613	0.617643	0.781089	0.732227	0.588192	0.621185	0.699573	0.705135	0.737024	0.724395	0.687612	0.660805	0.386078	0.630562	0.654726	0.387827	0.749935	0.760331	0.632561	0.734084	0.606088	0.748522	0.725655	0.357000	0.592345	0.773445	0.675815	0.804102	0.612587	0.777814	0.565086	0.675017	0.765854	0.730557	0.809008	0.712284	0.560899	0.722519	0.697140	0.748597	0.735203	0.674968	0.663015	0.536797	0.679416	0.724518	0.739029	0.682593	0.792952	0.791147	0.619991	0.553097	0.812223	0.748073	0.662468	0.572982	0.770060	0.700756	0.688377	0.569289	0.638064	0.526045	0.651725	0.755684	0.693601	0.626509	0.608406	0.726013	0.667001	0.714233	0.721055	0.749738	0.731568	0.735464	0.698154	0.639474	0.728847	0.860785	0.618946	0.626460	0.637484	0.608307	0.700924
0.000000	0.000000	0.000000	0.000000	1.000000	0.764312	0.707223	0.516577	0.795277	0.670324	0.804036	0.793044	0.653019	0.585344	0.836073	0.581157	0.661341	0.593631	0.837826	0.550240	0.684755	0.898444	0.733951	0.430775	0.684456	0.526146	0.586383	0.755735	0.589210	0.638472	0.876845	0.722301	0.648915	0.667429	0.834795	0.605375	0.435602	0.723869	0.741782	0.435899	0.597524	0.336680	0.812329	0.590486	0.748181	0.669329	0.809560	0.563982	0.810159	0.735297	0.705544	0.536516	0.572923	0.791108	0.687720	0.753729	0.719710	0.708982	0.836358	0.721311	0.708598	0.676141	0.388631	0.712189	0.537444	0.844175	0.814435	0.659490	0.601327	0.799555	0.656140	0.623460	0.762516	0.577246	0.765458	0.694814	0.657955	0.693867	0.858915	0.593878	0.801989	0.790287	0.634781	0.657121	0.738577	0.732270	0.619169	0.823032	0.426628	0.749326	0.846862	0.766120	0.745762	0.811218	0.786192	0.803213	0.650921	0.747595	0.625891	0.837695	0.525840	0.870060	0.752659	0.806245	0.510718	0.845065	0.628519	0.344771	0.804360	0.779343	0.657043	0.670903	0.674135	0.756713	0.745914	0.289969	0.705913	0.808313	0.811780	0.723075	0.782470	0.683851	0.715572	0.694838	0.709960	0.682985	0.716702	0.658777	0.480716	0.804940	0.874735	0.774299	0.874146	0.771123	0.625079	0.556978	0.735166	0.660400	0.849769	0.849469	0.770629	0.715793	0.699052	0.499970	0.804251	0.773164	0.792613	0.609867	0.806991	0.676715	0.640300	0.728292	0.722785	0.660886	0.814046	0.891570	0.700091	0.648991	0.685409	0.723873	0.831793	0.731864	0.851203	0.821547	0.731452	0.615000	0.746445	0.762371	0.773665	0.826347	0.721966	0.663520	0.767941	0.791730	0.801584
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.587833	0.567494	0.778198	0.498421	0.615773	0.738178	0.732752	0.789433	0.737800	0.462089	0.574215	0.436657	0.747688	0.587988	0.729738	0.834748	0.797432	0.245971	0.557321	0.687501	0.683205	0.517373	0.440280	0.452402	0.724827	0.681148	0.613737	0.754655	0.712564	0.596427	0.684358	0.552699	0.578937	0.437114	0.710597	0.198110	0.803476	0.525887	0.741541	0.608312	0.718293	0.512209	0.659302	0.710775	0.840473	0.494583	0.742183	0.724361	0.849178	0.609582	0.558097	0.799564	0.684563	0.727374	0.634913	0.524788	0.530229	0.642724	0.679942	0.650793	0.708594	0.738677	0.537463	0.707976	0.476958	0.559505	0.581294	0.462383	0.666491	0.493456	0.418477	0.576752	0.667663	0.426420	0.830068	0.639401	0.509832	0.446833	0.594580	0.704490	0.535008	0.744209	0.417785	0.623622	0.785373	0.737321	0.534600	0.636022	0.664482	0.671756	0.575491	0.757486	0.721247	0.689542	0.603171	0.783541	0.751928	0.644073	0.399718	0.614792	0.679605	0.205592	0.633018	0.793591	0.565113	0.831826	0.719314	0.658132	0.621755	0.286626	0.565443	0.755932	0.658016	0.650879	0.524239	0.600592	0.506614	0.629183	0.567647	0.695151	0.822364	0.596368	0.532272	0.762339	0.721657	0.823967	0.747590	0.596581	0.698567	0.444565	0.640796	0.787029	0.673612	0.657098	0.686500	0.646164	0.693441	0.425678	0.813820	0.681847	0.603476	0.677908	0.720553	0.749426	0.621078	0.714959	0.594744	0.471336	0.636945	0.793256	0.756807	0.691942	0.571055	0.663865	0.711972	0.818058	0.783902	0.839479	0.649439	0.617378	0.651502	0.638087	0.842200	0.816511	0.595057	0.684204	0.810228	0.617916	0.640262
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.408100	0.711784	0.563575	0.659730	0.657906	0.566199	0.452365	0.607445	0.585255	0.913112	0.431786	0.803835	0.537266	0.557459	0.712475	0.597750	0.504948	0.627874	0.425567	0.526366	0.679331	0.649929	0.754035	0.649572	0.588632	0.605161	0.530169	0.696181	0.731888	0.403369	0.759314	0.644980	0.546346	0.578601	0.457553	0.639451	0.667727	0.741969	0.609936	0.669584	0.425214	0.772361	0.701380	0.572777	0.448217	0.491278	0.557459	0.534857	0.664403	0.729896	0.567876	0.747305	0.601762	0.709314	0.582366	0.311135	0.633808	0.416115	0.706496	0.776865	0.598491	0.521400	0.698723	0.704755	0.701952	0.732697	0.573136	0.684172	0.730809	0.706326	0.803930	0.737013	0.716669	0.645839	0.603826	0.534991	0.614408	0.614178	0.694115	0.722961	0.674853	0.442803	0.713205	0.729109	0.706403	0.647192	0.664130	0.744076	0.752526	0.649849	0.565889	0.517798	0.775843	0.559004	0.726683	0.667313	0.716794	0.458067	0.710275	0.676599	0.450263	0.671718	0.662658	0.654824	0.594317	0.535705	0.839008	0.785848	0.348464	0.603333	0.741786	0.707246	0.753543	0.756282	0.830647	0.694901	0.704217	0.886350	0.664043	0.629143	0.715829	0.454469	0.733963	0.748290	0.614182	0.681718	0.715829	0.636343	0.524185	0.662601	0.535540	0.809430	0.657120	0.799083	0.779143	0.591391	0.453412	0.695058	0.780060	0.675743	0.567925	0.738028	0.618464	0.576043	0.521805	0.628870	0.556863	0.659134	0.734654	0.645005	0.536908	0.616078	0.747189	0.703627	0.560134	0.661952	0.650749	0.729362	0.579278	0.585631	0.606573	0.660020	0.672655	0.677977	0.602823	0.553676	0.599512	0.834441
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.566123	0.422812	0.445367	0.551577	0.577558	0.519521	0.524933	0.430338	0.424785	0.302622	0.546706	0.397280	0.517735	0.538695	0.533571	0.201958	0.435754	0.541546	0.520509	0.331368	0.309377	0.328945	0.520657	0.576157	0.475334	0.536293	0.449091	0.373823	0.497554	0.428434	0.416452	0.233902	0.557382	0.176125	0.544250	0.440795	0.516718	0.571084	0.487576	0.432583	0.459202	0.503523	0.490703	0.444119	0.566440	0.553624	0.534761	0.464883	0.441217	0.519581	0.524067	0.589314	0.475069	0.466178	0.505846	0.530933	0.464863	0.461333	0.542577	0.383565	0.484933	0.486671	0.378541	0.359276	0.428393	0.434433	0.483816	0.435814	0.343900	0.406637	0.486514	0.394643	0.543497	0.478806	0.394433	0.355477	0.496159	0.479733	0.391603	0.588020	0.292985	0.507789	0.494767	0.429828	0.442544	0.476031	0.481420	0.513525	0.458297	0.484937	0.574525	0.517050	0.524727	0.548039	0.526392	0.390283	0.366913	0.460431	0.550218	0.191894	0.504431	0.540358	0.551052	0.590083	0.417698	0.456490	0.483049	0.224187	0.500803	0.515224	0.476294	0.475085	0.402780	0.452245	0.421467	0.469380	0.468147	0.378705	0.594326	0.510657	0.448026	0.558955	0.510584	0.557617	0.496945	0.481584	0.524586	0.373071	0.516983	0.587417	0.483634	0.466618	0.502355	0.455167	0.473198	0.463224	0.571227	0.536857	0.395285	0.572046	0.435781	0.579395	0.616959	0.494884	0.482110	0.409833	0.449308	0.518725	0.584892	0.454058	0.426957	0.480343	0.540637	0.565696	0.595820	0.470022	0.473799	0.537031	0.488594	0.492562	0.555938	0.533211	0.459467	0.514882	0.519228	0.468268	0.478261
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.611197	0.691107	0.742257	0.685058	0.607843	0.681287	0.583198	0.669075	0.377223	0.843307	0.619621	0.709483	0.910979	0.663873	0.396121	0.636851	0.536285	0.691379	0.692464	0.577296	0.650026	0.742622	0.788379	0.689912	0.569507	0.775815	0.718244	0.501661	0.750441	0.604448	0.474133	0.772451	0.331592	0.829695	0.585701	0.846763	0.690105	0.754441	0.466201	0.840032	0.754061	0.710108	0.576917	0.585592	0.679072	0.653231	0.776169	0.729100	0.660557	0.879676	0.698064	0.777549	0.603557	0.408267	0.731383	0.528298	0.787032	0.785621	0.613464	0.571582	0.753223	0.621449	0.636536	0.765057	0.525398	0.739398	0.679202	0.620945	0.723721	0.771523	0.618159	0.755533	0.693060	0.517748	0.584715	0.731454	0.829516	0.719063	0.855356	0.464430	0.809246	0.812427	0.798658	0.632031	0.694323	0.793306	0.817563	0.627190	0.622777	0.663989	0.776848	0.595930	0.761838	0.783219	0.657477	0.461087	0.735642	0.656822	0.350733	0.678219	0.825976	0.678654	0.689043	0.563203	0.764179	0.821249	0.388458	0.640924	0.763796	0.766824	0.732697	0.736369	0.703963	0.714572	0.598522	0.724633	0.647676	0.726228	0.717504	0.499018	0.809238	0.843213	0.816379	0.749625	0.747493	0.677747	0.531849	0.777147	0.662578	0.807164	0.706325	0.859593	0.783556	0.681324	0.470988	0.829605	0.827147	0.710088	0.776345	0.759471	0.660406	0.644942	0.598513	0.644152	0.668454	0.662647	0.858603	0.822140	0.550673	0.625391	0.796492	0.824337	0.721153	0.799870	0.727652	0.765167	0.634820	0.657514	0.605432	0.822784	0.762528	0.710846	0.584459	0.674937	0.614286	0.829395
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.700402	0.474152	0.517170	0.323773	0.581783	0.750961	0.517110	0.626578	0.683309	0.419551	0.496895	0.630479	0.517668	0.700575	0.775728	0.415986	0.431411	0.660396	0.671995	0.675849	0.730737	0.771941	0.596783	0.512161	0.573640	0.554488	0.257236	0.690639	0.561106	0.343527	0.471149	0.601014	0.546460	0.564263	0.634688	0.569174	0.564315	0.566765	0.600864	0.625941	0.479499	0.593532	0.375856	0.748868	0.464554	0.529180	0.736838	0.438643	0.620284	0.463843	0.747465	0.645686	0.263742	0.525384	0.326322	0.632644	0.665823	0.440742	0.594001	0.552905	0.771655	0.576490	0.572339	0.650360	0.514238	0.721170	0.761016	0.643277	0.656713	0.669078	0.531509	0.848969	0.667362	0.704880	0.582611	0.624228	0.615386	0.698263	0.371008	0.501410	0.571469	0.529531	0.838867	0.703918	0.678926	0.571373	0.592236	0.559394	0.454234	0.677399	0.425564	0.665502	0.569648	0.617028	0.677045	0.710711	0.519046	0.594276	0.610451	0.509338	0.610673	0.437363	0.587563	0.677520	0.607028	0.206857	0.689639	0.593025	0.717153	0.615720	0.790866	0.620203	0.680616	0.549667	0.646543	0.473627	0.542164	0.614352	0.347669	0.598831	0.664246	0.554967	0.567476	0.790498	0.592963	0.753556	0.462314	0.426260	0.679674	0.764757	0.603251	0.623833	0.512685	0.407759	0.553018	0.646014	0.622788	0.499111	0.568889	0.527162	0.481668	0.593298	0.681300	0.838523	0.480899	0.610221	0.596329	0.471316	0.729189	0.574247	0.664628	0.473247	0.734753	0.601892	0.607322	0.534649	0.558124	0.526961	0.617346	0.551576	0.630859	0.597113	0.618987	0.491491	0.726551
