1.000000	0.836875	0.715908	0.644359	0.742714	0.158256	0.795052	0.483552	0.667320	0.744284	0.733107	0.829035	0.811307	0.803858	0.787083	0.810136	0.498438	0.549181	0.619999	0.797787	0.722537	0.774962	0.617633	0.708158	0.635555	0.803035	0.710313	0.686563	0.831157	0.723036	0.743407	0.819024	0.740222	0.666899	0.699250	0.687370	0.700397	0.773744	0.810386	0.796661	0.510215	0.626885	0.729547	0.720278	0.801825	0.780767	0.724134	0.648090	0.779690	0.739798	0.802234	0.676376	0.813122	0.752413	0.721167	0.834233	0.472307	0.614167	0.670271	0.577952	0.768722	0.639171	0.477602	0.743080	0.838238	0.574020	0.678982	0.740764	0.754855	0.769324	0.621274	0.719861	0.765305	0.710951	0.789200	0.589486	0.813044	0.816089	0.793694	0.723192	0.755297	0.866863	0.689724	0.672447	0.859612	0.702446	0.814678	0.806553	0.864204	0.567498	0.691231	0.868815	0.814005	0.669537	0.769151	0.820348	0.625071	0.727859	0.698364	0.848648	0.713042	0.834298	0.666658	0.722501	0.749070	0.692873	0.830977	0.679601	0.712487	0.723898	0.569221	0.781669	0.783506	0.642003	0.796528	0.770140	0.790059	0.812198	0.710629	0.504162	0.844994	0.666755	0.859767	0.727824	0.701723	0.813757	0.764677	0.758013	0.754295	0.850802	0.718292	0.715240	0.767612	0.731321	0.819829	0.668373	0.489998	0.749595	0.765871	0.808289	0.660889	0.795042	0.737678	0.794777	0.737511	0.685517	0.672721	0.727712	0.830133	0.709867	0.735568	0.802880	0.756951	0.793839	0.778620	0.742795	0.739430	0.832379	0.627551	0.784797	0.733544	0.818251	0.801317	0.821478	0.601070	0.766132	0.754229	0.517783	0.469843	0.734875	0.767013	0.828732	0.699648	0.826622	0.703858	0.778027	0.634878	0.718095	0.747505	0.702116	0.728971	0.818742	0.714477	0.630672	0.769469	0.790314	0.825076	0.563980	0.842070	0.830450	0.884748	0.621181	0.754713	0.705383	0.729679	0.735084	0.670356	0.505485	0.635082	0.787288	0.696149	0.705569	0.789572	0.745497	0.812542	0.691810	0.785729	0.727669	0.829645	0.695417	0.737722	0.781295	0.797136	0.788095	0.769991	0.814627	0.757082	0.463551	0.756380	0.682011	0.764872	0.645035	0.683130	0.761652	0.741690	0.747880	0.619794	0.751865	0.513928	0.810039	0.799250	0.769261	0.632635	0.758734	0.516677	0.733505	0.669684	0.599513	0.766818	0.790638	0.741886	0.680734	0.683103	0.661400	0.800865	0.673977	0.663977	0.768303	0.734426	0.808343
0.000000	1.000000	0.696016	0.572683	0.739842	0.135885	0.739492	0.431672	0.606074	0.734360	0.686048	0.870778	0.771912	0.749255	0.802787	0.694503	0.446938	0.482558	0.648223	0.827455	0.624296	0.723154	0.546144	0.724235	0.600899	0.746545	0.673915	0.644127	0.770092	0.642297	0.680454	0.851906	0.723776	0.616586	0.670827	0.648695	0.618878	0.755809	0.755673	0.792570	0.437884	0.657225	0.719922	0.710180	0.757832	0.770793	0.692615	0.626419	0.778911	0.722078	0.736256	0.651351	0.807877	0.710920	0.698137	0.791879	0.393018	0.568054	0.675369	0.499438	0.766460	0.650169	0.404803	0.697889	0.842068	0.518425	0.700372	0.693936	0.716683	0.701079	0.637204	0.681164	0.744815	0.640217	0.847120	0.593013	0.771730	0.796507	0.748798	0.700549	0.779869	0.874571	0.620700	0.617912	0.833890	0.679098	0.778546	0.737728	0.830209	0.600801	0.662495	0.820180	0.716521	0.596021	0.755875	0.786873	0.623185	0.708795	0.657544	0.840911	0.698894	0.863638	0.588620	0.731212	0.724539	0.681173	0.868784	0.587936	0.717760	0.643097	0.537749	0.727940	0.729011	0.643210	0.802230	0.757654	0.705971	0.804666	0.685943	0.431865	0.846946	0.615638	0.845778	0.706073	0.681529	0.761176	0.811402	0.747667	0.700238	0.791477	0.725285	0.653118	0.760018	0.689499	0.769851	0.669372	0.436282	0.657650	0.697618	0.775375	0.667487	0.808129	0.717782	0.789670	0.748265	0.704942	0.726591	0.668249	0.810100	0.643931	0.660770	0.753061	0.729277	0.851449	0.750754	0.734256	0.754569	0.777959	0.643734	0.764802	0.749074	0.754204	0.792814	0.783740	0.536526	0.731906	0.705577	0.430094	0.396588	0.720343	0.780729	0.737917	0.638153	0.765198	0.615146	0.681232	0.627928	0.690473	0.737453	0.700088	0.618635	0.806044	0.636938	0.545958	0.718168	0.767372	0.745320	0.610018	0.773856	0.795648	0.794539	0.625188	0.687562	0.720204	0.717380	0.738651	0.632551	0.441076	0.577630	0.740627	0.621302	0.640277	0.720290	0.745497	0.730967	0.662429	0.704423	0.702842	0.837359	0.701637	0.788253	0.872583	0.825304	0.760734	0.784916	0.850647	0.682342	0.389979	0.760008	0.685135	0.696841	0.602622	0.668315	0.682432	0.733157	0.872147	0.681404	0.748639	0.445546	0.789172	0.773038	0.778149	0.673248	0.721534	0.441577	0.706409	0.660110	0.583332	0.755981	0.799371	0.663348	0.598102	0.682304	0.565806	0.810909	0.645849	0.687203	0.740603	0.815847	0.736841
0.000000	0.000000	1.000000	0.535084	0.736685	0.148873	0.687998	0.462331	0.604396	0.651278	0.656278	0.769010	0.715969	0.712059	0.578623	0.747862	0.399833	0.466124	0.547629	0.700373	0.650453	0.726169	0.610587	0.591379	0.564410	0.835533	0.649960	0.685961	0.683524	0.572794	0.715814	0.733305	0.821249	0.609767	0.714722	0.646223	0.567101	0.676704	0.718158	0.770007	0.420024	0.656258	0.721361	0.698146	0.674628	0.734531	0.676451	0.700134	0.640168	0.645290	0.700058	0.503662	0.728934	0.689647	0.652674	0.630872	0.384424	0.598919	0.628470	0.554764	0.599475	0.623105	0.378885	0.628226	0.689101	0.614252	0.663470	0.685387	0.712877	0.789194	0.607148	0.751388	0.729983	0.671752	0.692718	0.547102	0.643457	0.692575	0.674991	0.672902	0.737870	0.726366	0.571741	0.646396	0.762275	0.772560	0.697621	0.761956	0.731434	0.560951	0.622587	0.716017	0.662270	0.634156	0.654335	0.721634	0.619234	0.813569	0.651109	0.768097	0.726191	0.768646	0.622472	0.814057	0.662454	0.636041	0.739006	0.586590	0.673126	0.638547	0.542999	0.727839	0.793501	0.650258	0.777475	0.614000	0.708192	0.764149	0.718630	0.440531	0.762950	0.615897	0.724556	0.691401	0.691155	0.762264	0.785398	0.688726	0.691597	0.738100	0.645964	0.657178	0.674487	0.709085	0.714258	0.736534	0.502384	0.641759	0.718560	0.786995	0.728444	0.746479	0.674421	0.751653	0.732653	0.677784	0.671044	0.634362	0.719963	0.699851	0.720653	0.741912	0.658378	0.719783	0.627000	0.771945	0.753923	0.769881	0.521227	0.709053	0.617756	0.696130	0.755930	0.780864	0.567886	0.746402	0.781724	0.441076	0.383994	0.595990	0.612663	0.686033	0.603804	0.740168	0.724173	0.676085	0.659749	0.693735	0.695027	0.515149	0.590921	0.701837	0.647303	0.566457	0.772815	0.785353	0.728659	0.629655	0.753777	0.654277	0.740150	0.701177	0.718447	0.801777	0.640525	0.640085	0.638438	0.406778	0.658895	0.702846	0.618070	0.709693	0.699963	0.743416	0.708580	0.658321	0.720956	0.618834	0.844919	0.837427	0.756524	0.695514	0.817282	0.692787	0.744572	0.760400	0.721224	0.382889	0.641195	0.584290	0.716307	0.595329	0.706818	0.683340	0.726501	0.658486	0.579683	0.767657	0.437836	0.740305	0.727666	0.779824	0.745270	0.732436	0.418841	0.611740	0.651826	0.548487	0.857209	0.729111	0.695428	0.609558	0.554993	0.708058	0.768494	0.612655	0.638886	0.723967	0.737615	0.797393
0.000000	0.000000	0.000000	1.000000	0.493550	0.119345	0.653118	0.506737	0.542165	0.685547	0.632596	0.560263	0.693264	0.660851	0.670280	0.675401	0.569749	0.658207	0.537620	0.549025	0.651993	0.745001	0.647139	0.513504	0.639650	0.581428	0.686133	0.718453	0.594692	0.777934	0.661106	0.544785	0.589475	0.579780	0.634921	0.675332	0.876873	0.568676	0.638914	0.538809	0.641453	0.468947	0.622759	0.561027	0.612554	0.655014	0.542712	0.451440	0.676444	0.761920	0.740423	0.638973	0.689119	0.655612	0.700108	0.738879	0.574379	0.545427	0.681967	0.639261	0.643388	0.530179	0.601750	0.679703	0.643449	0.574897	0.676936	0.530713	0.583556	0.596098	0.407104	0.631526	0.711678	0.540119	0.514336	0.634206	0.779590	0.681156	0.688198	0.607501	0.559840	0.647156	0.781958	0.610672	0.661853	0.708546	0.673906	0.590521	0.666340	0.430141	0.708977	0.664604	0.742276	0.695467	0.685393	0.704530	0.498981	0.446013	0.660466	0.640020	0.666848	0.593497	0.662583	0.530784	0.713800	0.762996	0.607527	0.622865	0.614865	0.661449	0.662727	0.639205	0.671445	0.659936	0.573058	0.555457	0.676835	0.588237	0.548993	0.611836	0.543403	0.689690	0.606579	0.569375	0.497798	0.673156	0.528748	0.642273	0.721395	0.624921	0.513892	0.673890	0.693154	0.636282	0.629622	0.599783	0.456667	0.701471	0.590783	0.629971	0.562256	0.563946	0.566327	0.656645	0.591857	0.569681	0.493575	0.795559	0.595338	0.602218	0.681020	0.702272	0.541284	0.546684	0.614748	0.586563	0.509977	0.664991	0.630637	0.644742	0.540059	0.648674	0.604175	0.599947	0.610875	0.585399	0.653615	0.582320	0.600973	0.710405	0.623672	0.747570	0.490722	0.722979	0.604463	0.709451	0.532691	0.645291	0.540686	0.559539	0.683270	0.686426	0.696149	0.678271	0.606031	0.635250	0.755073	0.494418	0.666621	0.635253	0.635843	0.434490	0.473129	0.617334	0.566218	0.586628	0.558848	0.607034	0.503171	0.661834	0.680919	0.563555	0.638753	0.617112	0.727796	0.545500	0.694153	0.539860	0.585826	0.572507	0.535968	0.598774	0.562881	0.720595	0.548935	0.545954	0.687203	0.565494	0.676655	0.677116	0.684076	0.502912	0.588599	0.644765	0.576760	0.579369	0.527887	0.486982	0.636762	0.625936	0.635958	0.544155	0.437337	0.561072	0.653539	0.632576	0.594179	0.692554	0.527375	0.657225	0.705739	0.708795	0.430574	0.597066	0.595515	0.656062	0.701726	0.615907	0.584927	0.573890
0.000000	0.000000	0.000000	0.000000	1.000000	0.106908	0.774855	0.585174	0.706691	0.723580	0.639864	0.804134	0.719619	0.776329	0.638066	0.751309	0.356710	0.426434	0.612477	0.772755	0.691954	0.677857	0.588192	0.660787	0.649079	0.732010	0.725582	0.613354	0.735157	0.573140	0.609033	0.828962	0.719960	0.711001	0.591183	0.630606	0.539569	0.720368	0.772540	0.823948	0.378324	0.711341	0.781383	0.739149	0.768776	0.772855	0.744766	0.737570	0.656518	0.666338	0.706323	0.651465	0.704785	0.664711	0.702872	0.669365	0.381874	0.665677	0.656221	0.617725	0.642051	0.699061	0.342508	0.655626	0.756829	0.637218	0.615807	0.726214	0.747796	0.700013	0.723138	0.697626	0.678752	0.598365	0.749124	0.541246	0.653435	0.674999	0.704606	0.765490	0.778230	0.748674	0.588524	0.696081	0.809959	0.662088	0.685303	0.746872	0.768595	0.660782	0.625179	0.709748	0.625514	0.604715	0.709706	0.778699	0.729740	0.723813	0.610191	0.771091	0.640846	0.774093	0.615718	0.703685	0.685258	0.600931	0.809197	0.689891	0.704247	0.660335	0.569682	0.789189	0.680047	0.571123	0.825963	0.667403	0.776428	0.817400	0.637134	0.396403	0.785196	0.557505	0.782372	0.754822	0.776982	0.741860	0.777501	0.753559	0.664176	0.829770	0.736755	0.703765	0.686702	0.761337	0.787201	0.638070	0.569443	0.642784	0.802027	0.811536	0.757696	0.777416	0.765970	0.779014	0.784821	0.799707	0.664798	0.570858	0.771588	0.749562	0.691439	0.777769	0.741625	0.745935	0.682733	0.754677	0.742439	0.760507	0.635926	0.730149	0.628946	0.764539	0.856665	0.747779	0.572989	0.823159	0.761089	0.402252	0.351544	0.628628	0.725521	0.697032	0.722593	0.763869	0.653391	0.659005	0.766217	0.721916	0.744626	0.593681	0.583799	0.724831	0.624994	0.571643	0.738978	0.800644	0.701456	0.609511	0.715115	0.674328	0.746429	0.642712	0.768615	0.683837	0.767987	0.688347	0.677233	0.365450	0.773303	0.712384	0.654576	0.665513	0.691929	0.777108	0.721552	0.727949	0.710714	0.600523	0.834283	0.714812	0.834166	0.736728	0.861471	0.642124	0.796714	0.823952	0.710213	0.354984	0.715247	0.665085	0.712572	0.652738	0.688356	0.635182	0.724215	0.708116	0.608359	0.849089	0.390699	0.780412	0.726574	0.771535	0.718505	0.758420	0.377562	0.750339	0.581411	0.537485	0.826082	0.705759	0.642140	0.578719	0.645283	0.693579	0.811927	0.671584	0.653244	0.796614	0.727697	0.775068
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.120138	0.019715	0.154904	0.110569	0.074312	0.155846	0.130143	0.125517	0.136681	0.135199	0.107493	0.081957	0.071785	0.138029	0.125050	0.144813	0.132863	0.174375	0.048943	0.159796	0.102214	0.086701	0.125437	0.131918	0.121186	0.106628	0.134527	0.148078	0.115653	0.083671	0.122582	0.129273	0.156514	0.159750	0.084976	0.064426	0.112811	0.028927	0.147767	0.099990	0.150627	0.074047	0.104776	0.128334	0.131830	0.121711	0.116101	0.162254	0.156483	0.147459	0.115934	0.161454	0.043963	0.132020	0.145201	0.170942	0.074235	0.108762	0.125392	0.054742	0.038177	0.080325	0.146904	0.138531	0.078321	0.143830	0.138376	0.111874	0.162667	0.047692	0.150802	0.156439	0.098124	0.141705	0.150859	0.147929	0.122780	0.108259	0.128292	0.078079	0.128946	0.120468	0.124944	0.044275	0.091625	0.144852	0.147080	0.074600	0.131424	0.135528	0.019731	0.152504	0.114575	0.141960	0.122641	0.146115	0.133034	0.122477	0.067241	0.154190	0.149354	0.156938	0.152648	0.081925	0.045231	0.135444	0.141384	0.080410	0.154484	0.046931	0.128016	0.126804	0.128816	0.071597	0.145811	0.079395	0.139406	0.135811	0.085083	0.127210	0.118604	0.164800	0.100284	0.148330	0.132365	0.137405	0.124736	0.117761	0.141731	0.111705	0.000000	0.141685	0.096726	0.132877	0.056423	0.157268	0.135352	0.114730	0.143615	0.037204	0.083743	0.096119	0.120177	0.119665	0.125131	0.112813	0.087406	0.160363	0.117086	0.162354	0.176764	0.119089	0.197718	0.106993	0.113203	0.069531	0.116503	0.133301	0.140216	0.089107	0.118420	0.099725	0.095853	0.132815	0.153789	0.161410	0.110881	0.092363	0.135747	0.135666	0.091723	0.143469	0.079732	0.149318	0.123027	0.083442	0.141135	0.151075	0.143192	0.110742	0.143684	0.107517	0.126175	0.162434	0.146514	0.149329	0.117172	0.140052	0.146503	0.120244	0.166626	0.088288	0.102910	0.163501	0.149069	0.077333	0.118151	0.103248	0.115502	0.135936	0.097842	0.141673	0.148657	0.161209	0.151760	0.122974	0.129907	0.108136	0.123420	0.124266	0.131903	0.069736	0.159862	0.170932	0.138510	0.142496	0.075769	0.148594	0.128138	0.086734	0.066130	0.151266	0.092848	0.144166	0.138571	0.141227	0.079261	0.084141	0.088365	0.133566	0.138346	0.223252	0.119221	0.149689	0.102835	0.135295	0.096794	0.125786	0.080599	0.056770	0.037557	0.121446	0.115006	0.147706
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.511411	0.715182	0.772010	0.753902	0.767919	0.836972	0.867503	0.746790	0.767238	0.495269	0.574623	0.660265	0.744214	0.752075	0.780883	0.710788	0.672686	0.725119	0.781703	0.806609	0.741180	0.778775	0.771802	0.718295	0.774430	0.761308	0.758571	0.660232	0.752957	0.685489	0.778280	0.798866	0.761586	0.529069	0.643760	0.794951	0.762666	0.886508	0.813157	0.795375	0.688355	0.763654	0.782363	0.831665	0.720716	0.756226	0.784080	0.771105	0.736795	0.538766	0.658779	0.701610	0.647630	0.730435	0.602187	0.494743	0.783545	0.872475	0.647121	0.737884	0.735879	0.759655	0.747637	0.606055	0.784404	0.828206	0.657549	0.749491	0.623145	0.807667	0.736304	0.810892	0.849652	0.727221	0.785282	0.730173	0.784512	0.831493	0.740411	0.799577	0.853449	0.866133	0.574032	0.729200	0.871154	0.818139	0.745404	0.873281	0.817458	0.692230	0.704634	0.744120	0.851852	0.785100	0.813551	0.719548	0.726515	0.785747	0.679512	0.810460	0.745728	0.764414	0.744351	0.622917	0.873326	0.746874	0.716246	0.849765	0.742439	0.826661	0.774427	0.691522	0.559506	0.808774	0.700150	0.831267	0.793730	0.730491	0.817733	0.759383	0.769270	0.808028	0.826908	0.646339	0.814669	0.769585	0.850120	0.789568	0.681568	0.571621	0.808762	0.809948	0.850434	0.742693	0.797625	0.780944	0.881206	0.730546	0.778263	0.626705	0.709551	0.836319	0.744446	0.698049	0.860815	0.763546	0.748758	0.788017	0.800053	0.762933	0.890203	0.661894	0.823506	0.683620	0.818708	0.817592	0.811410	0.705633	0.788953	0.746861	0.558093	0.506554	0.739138	0.789821	0.821279	0.635691	0.813238	0.764570	0.840546	0.697245	0.708092	0.709468	0.682381	0.762572	0.795916	0.764039	0.698063	0.834541	0.751242	0.795354	0.568336	0.830535	0.808517	0.863712	0.605600	0.706113	0.673717	0.760039	0.843954	0.731205	0.513511	0.709400	0.746370	0.757821	0.717477	0.801582	0.839146	0.806529	0.762889	0.811909	0.666013	0.791984	0.730895	0.740375	0.776604	0.810165	0.722703	0.708493	0.833330	0.807927	0.507467	0.816917	0.705410	0.832914	0.698431	0.681064	0.741997	0.775028	0.772475	0.625082	0.744605	0.548549	0.799938	0.783095	0.795053	0.656772	0.785886	0.522016	0.809643	0.641042	0.575317	0.813961	0.794755	0.761019	0.733117	0.671761	0.711677	0.780275	0.717095	0.726128	0.816734	0.775624	0.815296
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.547102	0.575067	0.526912	0.466860	0.527119	0.581785	0.509926	0.571978	0.328907	0.445932	0.540084	0.465932	0.563460	0.495450	0.574293	0.426528	0.673024	0.443450	0.626245	0.514905	0.546148	0.448997	0.392403	0.501511	0.437934	0.589181	0.407766	0.564940	0.489014	0.570916	0.550275	0.485149	0.431284	0.641797	0.569469	0.619585	0.525357	0.576483	0.511875	0.502025	0.440331	0.513688	0.483127	0.483737	0.478906	0.510257	0.574581	0.427999	0.427633	0.485966	0.613838	0.562415	0.484891	0.407583	0.426673	0.521313	0.498460	0.695073	0.477683	0.518841	0.555163	0.471892	0.588157	0.554447	0.498252	0.507068	0.418403	0.359455	0.502565	0.385704	0.520884	0.558067	0.512243	0.459007	0.522109	0.576736	0.553938	0.552168	0.517100	0.467001	0.502977	0.424079	0.533679	0.466571	0.490309	0.553538	0.544773	0.522970	0.502402	0.422928	0.516468	0.512726	0.438908	0.435511	0.581817	0.426062	0.521810	0.417465	0.473067	0.575559	0.442859	0.584960	0.755440	0.582903	0.476648	0.480418	0.507986	0.427601	0.592523	0.499570	0.414330	0.475199	0.478413	0.506418	0.457097	0.594192	0.607685	0.568087	0.412130	0.517058	0.564250	0.570160	0.374770	0.572297	0.521800	0.579287	0.516513	0.545888	0.765124	0.551067	0.595973	0.570596	0.587270	0.463315	0.512331	0.525561	0.471537	0.565610	0.407409	0.559421	0.493659	0.603237	0.521164	0.585630	0.518157	0.432241	0.517052	0.495059	0.459396	0.501951	0.447550	0.541554	0.486356	0.563878	0.549050	0.481799	0.509688	0.587928	0.541560	0.443948	0.416016	0.510779	0.473503	0.503951	0.559686	0.565239	0.540672	0.548527	0.578126	0.469604	0.537463	0.474204	0.520618	0.517103	0.541981	0.547308	0.490208	0.523519	0.504930	0.481981	0.503270	0.464969	0.466670	0.405527	0.563996	0.434734	0.558429	0.477991	0.550302	0.388990	0.648490	0.498158	0.525391	0.505967	0.527084	0.574420	0.537962	0.543526	0.565720	0.489624	0.512592	0.440821	0.483392	0.461167	0.502619	0.464622	0.499618	0.518327	0.603874	0.441646	0.534473	0.473223	0.564992	0.412069	0.653771	0.488886	0.496768	0.490049	0.520185	0.517865	0.396832	0.540227	0.495160	0.498669	0.522036	0.537427	0.408890	0.595920	0.503042	0.346414	0.500491	0.450325	0.545885	0.553604	0.432419	0.615830	0.484969	0.685850	0.581255	0.604860	0.473029	0.543006
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.657885	0.523247	0.668800	0.656733	0.759811	0.660103	0.719759	0.343020	0.397929	0.650795	0.711901	0.727305	0.667719	0.646206	0.747519	0.678237	0.633767	0.742788	0.657111	0.725099	0.592867	0.502245	0.663091	0.660046	0.816498	0.506404	0.629491	0.527267	0.717144	0.794239	0.729820	0.380276	0.549530	0.676731	0.641449	0.703871	0.703104	0.740628	0.574955	0.665348	0.588378	0.596335	0.618293	0.607743	0.695812	0.689274	0.630204	0.403931	0.849059	0.626558	0.723230	0.581250	0.684179	0.348454	0.699028	0.733621	0.559971	0.549217	0.630563	0.683702	0.605177	0.575487	0.671451	0.726159	0.540813	0.664041	0.526691	0.675224	0.625481	0.610829	0.672454	0.781475	0.654965	0.620912	0.754900	0.699244	0.646988	0.679506	0.616222	0.679029	0.604103	0.629338	0.695125	0.664633	0.603957	0.638448	0.726540	0.590543	0.609982	0.605319	0.724695	0.628172	0.657965	0.658453	0.601345	0.644520	0.618586	0.730999	0.825431	0.683263	0.643890	0.599576	0.782031	0.671994	0.631339	0.728842	0.643191	0.760934	0.672790	0.543973	0.413257	0.694416	0.485884	0.676111	0.692728	0.640496	0.723616	0.636066	0.694330	0.645577	0.786929	0.574364	0.770638	0.626151	0.788033	0.697085	0.615602	0.510845	0.732886	0.721173	0.736603	0.648670	0.683263	0.731189	0.722265	0.697768	0.699406	0.568211	0.587384	0.709951	0.756695	0.616447	0.723420	0.661811	0.674598	0.639554	0.763797	0.709300	0.711261	0.617284	0.648340	0.587953	0.654800	0.720904	0.647338	0.640047	0.699973	0.595336	0.405460	0.360091	0.557518	0.681304	0.699116	0.587120	0.721347	0.647637	0.697639	0.740403	0.626023	0.590429	0.547370	0.612003	0.705649	0.708890	0.672649	0.672242	0.647565	0.755198	0.539250	0.634918	0.743176	0.665350	0.551350	0.610011	0.666146	0.812101	0.593993	0.688870	0.348360	0.665569	0.705878	0.771337	0.523511	0.629732	0.762640	0.681572	0.690409	0.617109	0.598109	0.673764	0.620446	0.678287	0.636967	0.662934	0.603927	0.642043	0.688157	0.719538	0.357159	0.680678	0.649832	0.721819	0.583419	0.612690	0.652973	0.605188	0.638775	0.554384	0.662828	0.372207	0.763037	0.662424	0.711058	0.602183	0.659623	0.377510	0.812793	0.592974	0.513428	0.687909	0.750090	0.587424	0.653406	0.602529	0.555452	0.634711	0.664739	0.622799	0.729969	0.634690	0.681803
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.654830	0.781308	0.791590	0.785362	0.823816	0.742850	0.394777	0.495031	0.713470	0.768332	0.702644	0.802759	0.608760	0.598527	0.751829	0.685110	0.817549	0.656046	0.751775	0.651427	0.624172	0.755909	0.714742	0.685903	0.624430	0.663155	0.695817	0.749341	0.794369	0.711417	0.458892	0.655169	0.829909	0.822074	0.750135	0.822398	0.703805	0.630502	0.739482	0.794769	0.701206	0.764887	0.767162	0.703905	0.895451	0.696794	0.438098	0.599406	0.804338	0.624408	0.787716	0.661809	0.422827	0.706663	0.797947	0.705677	0.697641	0.722558	0.703277	0.654468	0.616112	0.767679	0.737816	0.668364	0.758510	0.542535	0.830617	0.685523	0.750322	0.714945	0.690739	0.774749	0.702444	0.691075	0.843174	0.736323	0.730850	0.675160	0.827899	0.564843	0.659394	0.740588	0.718274	0.637664	0.754284	0.790567	0.591061	0.600088	0.645948	0.817053	0.682875	0.708800	0.637770	0.606428	0.759538	0.677803	0.790217	0.661805	0.613078	0.783648	0.718080	0.767485	0.730971	0.598606	0.777063	0.687515	0.771106	0.814080	0.571119	0.468897	0.773665	0.616802	0.749507	0.804554	0.741470	0.839881	0.674419	0.864556	0.733251	0.789056	0.660447	0.709544	0.796224	0.742644	0.781723	0.703819	0.595260	0.700478	0.801794	0.845258	0.733195	0.771076	0.683333	0.795245	0.660465	0.767995	0.671355	0.738182	0.753144	0.776771	0.734828	0.800081	0.711100	0.753074	0.715943	0.681361	0.665932	0.757738	0.700917	0.711091	0.645004	0.784784	0.796247	0.784478	0.582261	0.783148	0.673874	0.436523	0.422461	0.762232	0.694106	0.821620	0.646248	0.775494	0.713068	0.719737	0.715283	0.693320	0.753455	0.764481	0.650495	0.810797	0.677653	0.613484	0.704830	0.772600	0.730428	0.685404	0.729649	0.736518	0.742344	0.557692	0.708844	0.632411	0.671822	0.713915	0.699688	0.430856	0.692692	0.816763	0.644990	0.614057	0.699308	0.806527	0.809939	0.753104	0.702002	0.613831	0.799607	0.707599	0.784893	0.745134	0.776009	0.695178	0.721460	0.802881	0.736560	0.408315	0.749688	0.769915	0.747426	0.584563	0.740350	0.641427	0.729344	0.793286	0.729247	0.739179	0.458634	0.756270	0.716448	0.770066	0.717020	0.746873	0.456967	0.743851	0.648323	0.594725	0.715300	0.696436	0.659478	0.659743	0.588038	0.725438	0.777161	0.829119	0.780951	0.806091	0.776879	0.780168
